Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Discount,Sales,Profit,Profit_Margin,Discount_Amount,Net_Sales
O0814,C189,P047,2025-11-24,1,0.15,1370.2,378.2,27.60180995475113,205.53,1164.67
O0815,C136,P048,2026-01-31,1,0.15,2932.5,962.5,32.82182438192668,439.875,2492.625
O0816,C133,P040,2025-10-26,1,0.0,2124.0,684.0,32.20338983050847,0.0,2124.0
O0817,C112,P027,2025-09-07,4,0.1,4503.6,1715.6,38.093969269029216,450.36000000000007,4053.2400000000002
O0818,C131,P028,2025-08-04,2,0.1,8271.0,2647.0,32.00338532221013,827.1,7443.9
O0819,C031,P007,2025-11-24,3,0.0,14379.0,5937.0,41.28938034633841,0.0,14379.0
O0820,C190,P004,2025-01-21,1,0.1,4386.6,663.6,15.127889481603063,438.6600000000001,3947.9400000000005
O0821,C160,P036,2026-03-28,2,0.05,7505.0,1367.0,18.2145236508994,375.25,7129.75
O0822,C036,P050,2025-06-19,2,0.1,2379.6,763.6,32.08942679441923,237.96,2141.64
O0823,C054,P001,2025-02-23,3,0.0,13050.0,5241.0,40.160919540229884,0.0,13050.0
O0824,C067,P005,2026-03-13,2,0.1,6715.8,1725.8,25.69760862443789,671.58,6044.22
O0825,C141,P010,2026-01-13,2,0.15,5445.1,1085.1,19.928008668344013,816.765,4628.335
O0826,C155,P030,2025-03-31,1,0.05,1433.55,639.55,44.6130236127097,71.6775,1361.8725
O0827,C059,P048,2026-01-19,3,0.05,9832.5,3922.5,39.89321128909229,491.625,9340.875
O0828,C060,P047,2025-05-28,4,0.15,5480.8,1512.8,27.60180995475113,822.12,4658.68
O0829,C121,P010,2025-06-27,4,0.15,10890.2,2170.2,19.928008668344013,1633.53,9256.67
O0830,C090,P050,2025-08-25,3,0.0,3966.0,1542.0,38.88048411497731,0.0,3966.0
O0831,C089,P016,2025-06-18,5,0.0,14220.0,3830.0,26.933895921237692,0.0,14220.0
O0832,C125,P047,2025-03-24,4,0.0,6448.0,2480.0,38.46153846153847,0.0,6448.0
O0833,C059,P046,2025-03-01,4,0.1,15501.6,6297.6,40.62548382102493,1550.16,13951.44
O0834,C064,P046,2025-03-02,4,0.05,16362.8,7158.8,43.75045835676046,818.14,15544.66
O0835,C142,P048,2026-05-11,2,0.05,6555.0,2615.0,39.89321128909229,327.75,6227.25
O0836,C014,P009,2025-08-09,3,0.1,4625.1,1604.1,34.6824933514951,462.51000000000005,4162.59
O0837,C094,P020,2025-08-25,3,0.0,10998.0,4095.0,37.234042553191486,0.0,10998.0
O0838,C076,P040,2025-02-20,4,0.0,8496.0,2736.0,32.20338983050847,0.0,8496.0
O0839,C167,P046,2025-12-14,5,0.05,20453.5,8948.5,43.75045835676046,1022.6750000000001,19430.825
O0840,C030,P009,2025-03-31,1,0.15,1456.05,449.05,30.840287078053642,218.4075,1237.6425
O0841,C016,P021,2026-06-18,2,0.05,5283.9,2017.9,38.18959480686615,264.195,5019.705
O0842,C181,P034,2025-12-22,2,0.1,2709.0,1029.0,37.98449612403101,270.90000000000003,2438.1
O0843,C116,P007,2025-07-03,1,0.0,4793.0,1979.0,41.28938034633841,0.0,4793.0
O0844,C015,P044,2025-02-03,4,0.1,12060.0,3980.0,33.001658374792704,1206.0,10854.0
O0845,C083,P012,2026-06-12,5,0.0,22380.0,6505.0,29.066130473637173,0.0,22380.0
O0846,C145,P046,2025-08-07,2,0.0,8612.0,4010.0,46.56293543892243,0.0,8612.0
O0847,C091,P007,2025-02-12,1,0.15,4074.05,1260.05,30.92868276039813,611.1075,3462.9425
O0848,C061,P050,2026-06-21,4,0.15,4494.8,1262.8,28.094687194090945,674.22,3820.58
O0849,C078,P009,2026-06-25,2,0.15,2912.1,898.1,30.840287078053642,436.815,2475.285
O0850,C133,P035,2025-07-11,1,0.15,2495.6,855.6,34.284340439172944,374.34,2121.2599999999998
O0851,C103,P013,2025-06-02,3,0.05,3465.6,1290.6,37.24030470914128,173.28,3292.3199999999997
O0852,C024,P024,2025-02-10,4,0.15,4243.2,1591.2,37.5,636.4799999999999,3606.72
O0853,C006,P024,2025-01-14,3,0.0,3744.0,1755.0,46.875,0.0,3744.0
O0854,C059,P015,2026-02-24,3,0.05,6232.95,2764.95,44.36021466560778,311.64750000000004,5921.3025
O0855,C144,P011,2025-06-07,2,0.0,2944.0,668.0,22.690217391304348,0.0,2944.0
O0856,C179,P015,2026-04-24,5,0.15,9294.75,3514.75,37.814357567443984,1394.2124999999999,7900.5375
O0857,C029,P043,2026-06-18,4,0.0,10664.0,3244.0,30.420105026256568,0.0,10664.0
O0858,C143,P050,2026-03-09,1,0.15,1123.7,315.7,28.094687194090945,168.555,955.145
O0859,C022,P011,2025-03-30,2,0.05,2796.8,520.8,18.621281464530888,139.84,2656.96
O0860,C173,P022,2025-07-22,2,0.15,6509.3,741.3,11.388321324873642,976.395,5532.905000000001
O0861,C126,P014,2025-03-21,4,0.15,1893.8,477.8,25.22969690569226,284.07,1609.73
O0862,C112,P013,2026-06-25,5,0.15,5168.0,1543.0,29.856811145510836,775.1999999999999,4392.8
O0863,C069,P039,2025-11-09,1,0.15,2502.4,893.4,35.70172634271099,375.36,2127.04
O0864,C003,P048,2025-02-12,1,0.1,3105.0,1135.0,36.553945249597426,310.5,2794.5
O0865,C098,P034,2026-06-07,3,0.15,3837.75,1317.75,34.33652530779754,575.6625,3262.0875
O0866,C006,P020,2026-02-25,2,0.1,6598.8,1996.8,30.260047281323878,659.8800000000001,5938.92
O0867,C199,P046,2025-07-01,3,0.1,11626.2,4723.2,40.62548382102492,1162.6200000000001,10463.58
O0868,C118,P030,2025-10-05,2,0.1,2716.2,1128.2,41.53596936897136,271.62,2444.58
O0869,C073,P019,2026-01-04,1,0.05,1729.0,374.0,21.631000578369,86.45,1642.55
O0870,C019,P032,2025-06-14,2,0.05,4244.6,2010.6,47.36842105263157,212.23000000000002,4032.3700000000003
O0871,C128,P012,2025-04-17,4,0.0,17904.0,5204.0,29.066130473637173,0.0,17904.0
O0872,C135,P030,2025-05-15,5,0.15,6413.25,2443.25,38.09690874361673,961.9875,5451.2625
O0873,C117,P024,2025-10-17,2,0.15,2121.6,795.6,37.5,318.23999999999995,1803.36
O0874,C180,P045,2025-01-13,3,0.0,14328.0,7113.0,49.64405360134003,0.0,14328.0
O0875,C145,P034,2026-06-23,1,0.1,1354.5,514.5,37.98449612403101,135.45000000000002,1219.05
O0876,C043,P029,2025-01-26,3,0.1,1514.7,332.7,21.964745494157256,151.47,1363.23
O0877,C104,P046,2025-12-08,4,0.05,16362.8,7158.8,43.75045835676046,818.14,15544.66
O0878,C173,P017,2026-06-07,1,0.1,1710.9,417.9,24.425740838155356,171.09000000000003,1539.81
O0879,C112,P040,2026-02-10,3,0.15,5416.2,1096.2,20.239282153539385,812.43,4603.7699999999995
O0880,C079,P008,2025-06-07,3,0.15,11905.95,3274.95,27.506834817885174,1785.8925000000002,10120.0575
O0881,C149,P008,2025-08-06,4,0.1,16808.4,5300.4,31.534232883558218,1680.8400000000001,15127.560000000001
O0882,C185,P003,2025-06-13,4,0.15,15038.2,2274.2,15.12282055033182,2255.73,12782.470000000001
O0883,C156,P044,2025-01-22,2,0.1,6030.0,1990.0,33.001658374792704,603.0,5427.0
O0884,C157,P035,2025-03-04,1,0.05,2789.2,1149.2,41.201778287681066,139.46,2649.74
O0885,C170,P001,2025-10-14,3,0.0,13050.0,5241.0,40.160919540229884,0.0,13050.0
O0886,C106,P001,2025-09-22,4,0.1,15660.0,5248.0,33.51213282247765,1566.0,14094.0
O0887,C016,P015,2026-06-25,5,0.1,9841.5,4061.5,41.269115480363766,984.1500000000001,8857.35
O0888,C049,P003,2025-12-19,4,0.0,17692.0,4928.0,27.85439746778205,0.0,17692.0
O0889,C117,P046,2026-05-24,3,0.0,12918.0,6015.0,46.56293543892243,0.0,12918.0
O0890,C027,P044,2025-01-28,4,0.0,13400.0,5320.0,39.701492537313435,0.0,13400.0
O0891,C183,P037,2026-03-13,3,0.0,3594.0,1713.0,47.66277128547579,0.0,3594.0
O0892,C041,P008,2025-11-27,2,0.0,9338.0,3584.0,38.3808095952024,0.0,9338.0
O0893,C057,P036,2026-06-23,2,0.1,7110.0,972.0,13.670886075949367,711.0,6399.0
O0894,C080,P042,2025-06-08,3,0.05,9014.55,3566.55,39.56437093365726,450.72749999999996,8563.822499999998
O0895,C149,P044,2026-06-07,1,0.1,3015.0,995.0,33.001658374792704,301.5,2713.5
O0896,C125,P031,2025-02-28,5,0.05,22800.0,3845.0,16.864035087719298,1140.0,21660.0
O0897,C182,P028,2026-03-11,5,0.15,19528.75,5468.75,28.003584458810728,2929.3125,16599.4375
O0898,C087,P025,2025-10-10,3,0.15,2718.3,885.3,32.56814921090387,407.745,2310.5550000000003
O0899,C157,P017,2026-05-22,2,0.15,3231.7,645.7,19.98019618157626,484.75499999999994,2746.9449999999997
O0900,C199,P013,2026-03-13,3,0.15,3100.8,925.8,29.856811145510832,465.12,2635.6800000000003
O0901,C141,P020,2025-12-06,4,0.15,12464.4,3260.4,26.157697121401753,1869.6599999999999,10594.74
O0902,C157,P050,2025-01-14,5,0.05,6279.5,2239.5,35.66366748944979,313.975,5965.525
O0903,C116,P044,2025-10-07,1,0.1,3015.0,995.0,33.001658374792704,301.5,2713.5
O0904,C051,P030,2025-10-31,2,0.05,2867.1,1279.1,44.6130236127097,143.355,2723.745
O0905,C155,P023,2026-01-13,1,0.15,3099.1,269.1,8.683166080474978,464.86499999999995,2634.235
O0906,C121,P027,2025-07-05,4,0.05,4753.8,1965.8,41.35218141276452,237.69000000000003,4516.110000000001
O0907,C119,P012,2025-12-15,3,0.05,12756.6,3231.6,25.332768919618076,637.83,12118.77
O0908,C028,P023,2025-06-05,5,0.05,17318.5,3168.5,18.295464387793402,865.9250000000001,16452.575
O0909,C040,P007,2026-01-18,3,0.05,13660.05,5218.05,38.1993477329878,683.0025,12977.047499999999
O0910,C198,P017,2026-06-19,5,0.15,8079.25,1614.25,19.98019618157626,1211.8875,6867.3625
O0911,C095,P014,2025-05-20,1,0.05,529.15,175.15,33.100255126145704,26.4575,502.6925
O0912,C024,P009,2026-04-05,4,0.15,5824.2,1796.2,30.840287078053642,873.63,4950.57
O0913,C009,P008,2025-12-30,2,0.15,7937.3,2183.3,27.506834817885178,1190.595,6746.705
O0914,C061,P002,2025-07-08,2,0.0,9772.0,4420.0,45.2312730249693,0.0,9772.0
O0915,C146,P048,2025-09-24,2,0.05,6555.0,2615.0,39.89321128909229,327.75,6227.25
O0916,C053,P002,2025-06-14,3,0.1,13192.2,5164.2,39.145858916632555,1319.2200000000003,11872.98
O0917,C101,P019,2025-07-28,1,0.0,1820.0,465.0,25.549450549450547,0.0,1820.0
O0918,C037,P030,2025-01-29,1,0.15,1282.65,488.65,38.09690874361672,192.3975,1090.2525
O0919,C050,P003,2025-07-17,3,0.15,11278.65,1705.65,15.122820550331822,1691.7975,9586.852499999999
O0920,C087,P042,2025-03-01,4,0.0,12652.0,5388.0,42.58615238697439,0.0,12652.0
O0921,C131,P024,2025-02-06,5,0.1,5616.0,2301.0,40.97222222222222,561.6,5054.4
O0922,C057,P006,2025-03-30,2,0.15,1077.8,211.8,19.651141213583227,161.67,916.13
O0923,C099,P012,2025-09-02,3,0.0,13428.0,3903.0,29.066130473637173,0.0,13428.0
O0924,C015,P025,2025-01-26,3,0.1,2878.2,1045.2,36.31436314363144,287.82,2590.3799999999997
O0925,C012,P034,2025-09-11,5,0.15,6396.25,2196.25,34.33652530779754,959.4375,5436.8125
O0926,C183,P036,2025-10-30,3,0.15,10072.5,865.5,8.592702903946389,1510.875,8561.625
O0927,C094,P005,2026-03-23,4,0.05,14177.8,4197.8,29.608260802099057,708.89,13468.91
O0928,C035,P005,2025-07-06,3,0.05,10633.35,3148.35,29.608260802099057,531.6675,10101.6825
O0929,C131,P025,2025-07-17,2,0.1,1918.8,696.8,36.31436314363143,191.88,1726.92
O0930,C001,P023,2025-04-15,2,0.1,6562.8,902.8,13.756323520448587,656.2800000000001,5906.52
O0931,C199,P049,2026-06-07,3,0.05,4232.25,1307.25,30.88782562466773,211.6125,4020.6375
O0932,C088,P030,2025-12-21,5,0.0,7545.0,3575.0,47.38237243207422,0.0,7545.0
O0933,C027,P010,2025-11-22,1,0.1,2882.7,702.7,24.376452631213795,288.27,2594.43
O0934,C095,P002,2025-07-29,3,0.1,13192.2,5164.2,39.145858916632555,1319.2200000000003,11872.98
O0935,C124,P045,2025-04-12,4,0.1,17193.6,7573.6,44.04894844593338,1719.36,15474.239999999998
O0936,C080,P029,2025-04-24,3,0.15,1430.55,248.55,17.374436405578276,214.58249999999998,1215.9675
O0937,C020,P016,2026-06-05,5,0.05,13509.0,3119.0,23.088311496039676,675.45,12833.55
O0938,C071,P033,2025-10-28,2,0.0,7550.0,2768.0,36.66225165562914,0.0,7550.0
O0939,C021,P008,2025-06-11,4,0.15,15874.6,4366.6,27.506834817885178,2381.19,13493.41
O0940,C163,P003,2026-03-05,2,0.15,7519.1,1137.1,15.12282055033182,1127.865,6391.235000000001
O0941,C072,P001,2025-02-02,3,0.15,11092.5,3283.5,29.601081812035158,1663.875,9428.625
O0942,C028,P031,2025-12-25,5,0.05,22800.0,3845.0,16.864035087719298,1140.0,21660.0
O0943,C162,P029,2025-07-20,4,0.0,2244.0,668.0,29.76827094474153,0.0,2244.0
O0944,C105,P023,2025-06-04,1,0.1,3281.4,451.4,13.756323520448587,328.14000000000004,2953.26
O0945,C149,P030,2025-12-23,4,0.15,5130.6,1954.6,38.09690874361672,769.59,4361.01
O0946,C178,P045,2025-01-29,2,0.0,9552.0,4742.0,49.64405360134003,0.0,9552.0
O0947,C189,P042,2026-03-28,5,0.1,14233.5,5153.5,36.2068359855271,1423.3500000000001,12810.15
O0948,C088,P039,2025-03-30,2,0.05,5593.6,2375.6,42.4699656750572,279.68,5313.92
O0949,C054,P038,2026-04-17,4,0.05,11343.0,3587.0,31.623027417790706,567.15,10775.85
O0950,C188,P048,2025-03-13,4,0.0,13800.0,5920.0,42.89855072463768,0.0,13800.0
O0951,C152,P030,2025-06-21,2,0.15,2565.3,977.3,38.09690874361672,384.795,2180.505
O0952,C179,P030,2025-07-24,3,0.15,3847.95,1465.95,38.09690874361674,577.1925,3270.7574999999997
O0953,C045,P022,2026-01-21,5,0.0,19145.0,4725.0,24.680073126142595,0.0,19145.0
O0954,C044,P030,2025-10-04,3,0.05,4300.65,1918.65,44.61302361270971,215.0325,4085.6175
O0955,C176,P031,2025-09-30,1,0.0,4800.0,1009.0,21.020833333333332,0.0,4800.0
O0956,C190,P031,2026-04-09,4,0.15,16320.0,1156.0,7.083333333333333,2448.0,13872.0
O0957,C187,P020,2025-01-31,1,0.05,3482.7,1181.7,33.93057110862262,174.135,3308.5649999999996
O0958,C155,P002,2025-03-18,1,0.05,4641.7,1965.7,42.34870844733611,232.085,4409.615
O0959,C155,P001,2026-05-13,5,0.1,19575.0,6560.0,33.51213282247765,1957.5,17617.5
O0960,C097,P029,2025-08-09,4,0.15,1907.4,331.4,17.374436405578273,286.11,1621.29
O0961,C036,P042,2026-01-13,2,0.1,5693.4,2061.4,36.2068359855271,569.34,5124.0599999999995
O0962,C041,P027,2026-03-19,2,0.05,2376.9,982.9,41.35218141276452,118.84500000000001,2258.0550000000003
O0963,C187,P029,2026-04-24,2,0.1,1009.8,221.8,21.964745494157263,100.98,908.8199999999999
O0964,C164,P025,2026-05-04,5,0.1,4797.0,1742.0,36.31436314363143,479.70000000000005,4317.3
O0965,C077,P035,2025-06-27,1,0.1,2642.4,1002.4,37.935210414774446,264.24,2378.16
O0966,C197,P042,2025-10-10,2,0.15,5377.1,1745.1,32.45429692585222,806.565,4570.535
O0967,C134,P027,2025-05-16,2,0.05,2376.9,982.9,41.35218141276452,118.84500000000001,2258.0550000000003
O0968,C118,P028,2025-12-22,3,0.1,12406.5,3970.5,32.00338532221013,1240.65,11165.85
O0969,C172,P041,2026-03-15,2,0.1,8836.2,3042.2,34.428826871279504,883.6200000000001,7952.580000000001
O0970,C167,P048,2026-04-07,2,0.1,6210.0,2270.0,36.553945249597426,621.0,5589.0
O0971,C122,P028,2025-11-12,4,0.1,16542.0,5294.0,32.00338532221013,1654.2,14887.8
O0972,C162,P017,2026-05-30,5,0.15,8079.25,1614.25,19.98019618157626,1211.8875,6867.3625
O0973,C153,P041,2026-06-18,5,0.1,22090.5,7605.5,34.42882687127951,2209.05,19881.45
O0974,C067,P042,2026-02-19,5,0.0,15815.0,6735.0,42.58615238697439,0.0,15815.0
O0975,C063,P015,2025-08-16,4,0.0,8748.0,4124.0,47.142203932327384,0.0,8748.0
O0976,C077,P034,2026-05-08,3,0.05,4289.25,1769.25,41.2484700122399,214.4625,4074.7875
O0977,C171,P046,2026-05-29,2,0.05,8181.4,3579.4,43.75045835676046,409.07,7772.33
O0978,C115,P009,2025-08-31,1,0.15,1456.05,449.05,30.840287078053642,218.4075,1237.6425
O0979,C167,P044,2025-04-12,4,0.05,12730.0,4650.0,36.52788688138256,636.5,12093.5
O0980,C180,P022,2026-01-11,3,0.15,9763.95,1111.95,11.388321324873642,1464.5925,8299.3575
O0981,C187,P010,2025-11-07,5,0.15,13612.75,2712.75,19.928008668344017,2041.9125,11570.8375
O0982,C015,P048,2025-02-26,4,0.05,13110.0,5230.0,39.89321128909229,655.5,12454.5
O0983,C136,P026,2026-01-17,3,0.15,2210.85,140.85,6.370852839405658,331.6275,1879.2224999999999
O0984,C175,P009,2025-08-13,4,0.05,6509.4,2481.4,38.120256859311155,325.47,6183.929999999999
O0985,C078,P040,2025-05-06,1,0.1,1911.6,471.6,24.67043314500942,191.16,1720.4399999999998
O0986,C137,P014,2025-02-03,4,0.1,2005.2,589.2,29.3836026331538,200.52,1804.68
O0987,C029,P033,2026-06-17,3,0.05,10758.75,3585.75,33.32868595329383,537.9375,10220.8125
O0988,C158,P039,2025-03-19,5,0.1,13248.0,5203.0,39.27385265700483,1324.8000000000002,11923.2
O0989,C104,P016,2025-11-02,3,0.05,8105.4,1871.4,23.08831149603968,405.27,7700.129999999999
O0990,C050,P049,2026-01-29,4,0.15,5049.0,1149.0,22.756981580510992,757.35,4291.65
O0991,C036,P027,2025-09-26,5,0.15,5316.75,1831.75,34.45243804956035,797.5124999999999,4519.2375
O0992,C156,P023,2025-06-13,1,0.0,3646.0,816.0,22.38069116840373,0.0,3646.0
O0993,C103,P002,2025-11-10,4,0.15,16612.4,5908.4,35.56620355878741,2491.86,14120.54
O0994,C090,P032,2025-04-26,1,0.15,1898.9,781.9,41.17647058823529,284.835,1614.065
O0995,C112,P017,2025-07-11,4,0.05,7223.8,2051.8,28.403333425620865,361.19000000000005,6862.610000000001
O0996,C128,P011,2026-03-26,5,0.1,6624.0,934.0,14.100241545893718,662.4000000000001,5961.6
O0997,C099,P002,2026-05-27,1,0.05,4641.7,1965.7,42.34870844733611,232.085,4409.615
O0998,C153,P028,2026-06-20,3,0.0,13785.0,5349.0,38.80304678998912,0.0,13785.0
O0999,C015,P050,2025-06-17,2,0.0,2644.0,1028.0,38.88048411497731,0.0,2644.0
O1000,C001,P027,2025-07-03,3,0.15,3190.05,1099.05,34.45243804956035,478.5075,2711.5425
